rank,side,term,tfidf
769,left,lets_talk,0.0134836262435
770,left,posted_online,0.0134836262435
771,left,joe_raedlegetty_images,0.0134836262435
772,left,public_transportation,0.0134552992977
773,left,pacific_northwest,0.0134552992977
774,left,rosa_parks,0.0134269723518
775,left,recent_decades,0.0134269723518
776,left,almost_impossible,0.0134269723518
777,left,100_billion,0.0133986454059
778,left,twentieth_century,0.0133986454059
779,left,food_production,0.01337031846
780,left,pharmaceutical_industry,0.01337031846
781,left,executive_vice_president,0.01337031846
782,left,justice_anthony_kennedy,0.0133419915141
783,left,far_too_many,0.0133419915141
784,left,standing_rock_sioux_tribe,0.0133136645682
785,left,us_environmental_protection_agency,0.0133136645682
786,left,late_last_year,0.0133136645682
787,left,intellectual_property,0.0132853376223
788,left,universal_health_care,0.0132853376223
789,left,wednesday_evening,0.0132853376223
790,left,collateral_damage,0.0132570106764
791,left,disorderly_conduct,0.0132570106764
792,left,climate_activists,0.0132570106764
793,left,financial_sector,0.0132570106764
794,left,less_than_1,0.0132286837305
795,left,environmental_issues,0.0132286837305
796,left,berta_cceres,0.0132286837305
797,left,popular_culture,0.0132286837305
798,left,cultural_appropriation,0.0132286837305
799,left,chip_somodevillagetty_images,0.0132003567846
800,left,sen_rand_paul,0.0132003567846
801,left,transgender_individuals,0.0132003567846
802,left,raising_money,0.0131720298388
803,left,last_week_tonight,0.0131720298388
804,left,civilian_casualties,0.0131437028929
805,left,bree_newsome,0.0131437028929
806,left,victory_speech,0.0131437028929
807,left,college_education,0.0130870490011
808,left,entirely_different,0.0130587220552
809,left,everyday_life,0.0130587220552
810,left,extreme_weather_events,0.0130587220552
811,left,nowhere_near,0.0130303951093
812,left,much_lower,0.0130303951093
813,left,per_se,0.0130303951093
814,left,gas_companies,0.0130020681634
815,left,samantha_bee,0.0130020681634
816,left,climate_deniers,0.0129737412175
817,left,last_august,0.0129737412175
818,left,5_billion,0.0129737412175
819,left,comic_book,0.0129737412175
820,left,million_acres,0.0129737412175
821,left,youd_think,0.0129454142716
822,left,scientific_consensus,0.0129454142716
823,left,viola_davis,0.0129454142716
824,left,assault_rifles,0.0129454142716
825,left,community_service,0.0129170873258
826,left,nothing_less,0.0129170873258
827,left,charleston_sc,0.0129170873258
828,left,rooftop_solar,0.0129170873258
829,left,southeast_asia,0.0128887603799
830,left,quite_frankly,0.0128887603799
831,left,second_half,0.0128887603799
832,left,emanuel_ame_church,0.0128887603799
833,left,gretchen_carlson,0.0128887603799
834,left,red_meat,0.012860433434
835,left,lets_start,0.012860433434
836,left,contested_convention,0.0128321064881
837,left,least_five,0.0128321064881
838,left,chelsea_manning,0.0128321064881
839,left,beverly_hills,0.0128037795422
840,left,new_hampshire_primary,0.0128037795422
841,left,wind_power,0.0127754525963
842,left,big_corporations,0.0127754525963
843,left,coconut_oil,0.0127471256504
844,left,century_ago,0.0127471256504
845,left,mexican_government,0.0127471256504
846,left,karl_rove,0.0127187987045
847,left,main_street,0.0127187987045
848,left,special_session,0.0127187987045
849,left,bill_gates,0.0127187987045
850,left,rising_sea_levels,0.0126904717586
851,left,sea-level_rise,0.0126904717586
852,left,instagram_post,0.0126904717586
853,left,scott_olsongetty_images,0.0126621448127
854,left,water_supplies,0.0126621448127
855,left,article_originally_appeared,0.0126338178669
856,left,climate_scientist,0.012605490921
857,left,coal-fired_power_plants,0.012605490921
858,left,co2_emissions,0.012605490921
859,left,blind_eye,0.012605490921
860,left,developing_story,0.012605490921
861,left,oil_gas,0.012605490921
862,left,asian_americans,0.012605490921
863,left,eastern_europe,0.0125771639751
864,left,holiday_season,0.0125771639751
865,left,last_june,0.0125771639751
866,left,expressed_concern,0.0125488370292
867,left,72_percent,0.0125488370292
868,left,labor_market,0.0125488370292
869,left,centered_around,0.0125488370292
870,left,partys_nominee,0.0125205100833
871,left,general_counsel,0.0125205100833
872,left,institutional_racism,0.0125205100833
873,left,thursday_evening,0.0125205100833
874,left,equality_act,0.0125205100833
875,left,late_1990s,0.0124921831374
876,left,monday_evening,0.0124921831374
877,left,racial_disparities,0.0124638561915
878,left,us_foreign_policy,0.0124638561915
879,left,911_call,0.0124638561915
880,left,music_industry,0.0124638561915
881,left,coral_reefs,0.0124638561915
882,left,eddie_glaude,0.0124613231631
883,left,increased_risk,0.0124355292456
884,left,house_committee,0.0124355292456
885,left,theres_no_reason,0.0124072022997
886,left,issues_facing,0.0124072022997
887,left,financial_industry,0.0124072022997
888,left,minority_communities,0.0124072022997
889,left,student_loan_debt,0.0123788753538
890,left,coming_weeks,0.0123788753538
891,left,public_integrity,0.0123788753538
892,left,developing_world,0.0123788753538
893,left,military_intervention,0.0123788753538
894,left,fourth_amendment,0.012350548408
895,left,vermont_senator_bernie_sanders,0.012350548408
896,left,low-income_families,0.012350548408
897,left,indigenous_communities,0.0123222214621
898,left,97_percent,0.0123222214621
899,left,khizr_khan,0.0123222214621
900,left,confederate_battle_flag,0.0123222214621
901,left,got_married,0.0122938945162
902,left,graduate_student,0.0122938945162
903,left,several_years_ago,0.0122655675703
904,left,federal_authorities,0.0122655675703
905,left,make_ends_meet,0.0122655675703
906,left,jeb_bushs,0.0122655675703
907,left,us-mexico_border,0.0122372406244
908,left,carbon_footprint,0.0122372406244
909,left,warner_bros,0.0122089136785
910,left,close_friend,0.0122089136785
911,left,little_less,0.0122089136785
912,left,clean_air_act,0.0122089136785
913,left,en_masse,0.0121805867326
914,left,wrong_side,0.0121805867326
915,left,energy_companies,0.0121805867326
916,left,david_bowie,0.0121805867326
917,left,congressional_black_caucus,0.0121805867326
918,left,medical_treatment,0.0121805867326
919,left,atlas_obscura,0.0121805867326
920,left,managing_editor,0.0121239328408
921,left,critical_condition,0.0121239328408
922,left,least_10,0.0121239328408
923,left,ellen_degeneres,0.0121239328408
924,left,image_by_gage_skidmore,0.0121030103565
925,left,since_2007,0.0120956058949
926,left,natural_disasters,0.0120956058949
927,left,us_embassy,0.0120672789491
928,left,top_1_percent,0.0120672789491
929,left,could_no_longer,0.0120389520032
930,left,air_conditioning,0.0120389520032
931,left,michele_bachmann,0.0120389520032
932,left,national_enquirer,0.0120389520032
933,left,national_park_service,0.0120389520032
934,left,perfect_example,0.0120389520032
935,left,tax_revenue,0.0120106250573
936,left,falsely_claimed,0.0120106250573
937,left,criminal_activity,0.0120106250573
938,left,60_million,0.0120106250573
939,left,sex_discrimination,0.0120106250573
940,left,bombing_campaign,0.0119822981114
941,left,issuing_marriage_licenses,0.0119539711655
942,left,nt_ask,0.0119539711655
943,left,poverty_rate,0.0119539711655
944,left,50_people,0.0119256442196
945,left,high_rates,0.0119256442196
946,left,real_reason,0.0119256442196
947,left,seneca_lake,0.0119039476861
948,left,pop_star,0.0118973172737
949,left,janet_jackson,0.0118973172737
950,left,ralph_nader,0.0118973172737
951,left,porter_ranch,0.0118973172737
952,left,70_years,0.0118973172737
953,left,austin_texas,0.0118973172737
954,left,orlando_massacre,0.0118973172737
955,left,suspected_terrorists,0.0118973172737
956,left,fellow_citizens,0.0118973172737
957,left,american_exceptionalism,0.0118973172737
958,left,police_arrived,0.0118689903278
959,left,across_europe,0.0118406633819
960,left,spread_across,0.0118406633819
961,left,becoming_increasingly,0.0118406633819
962,left,national_academy,0.0118406633819
963,left,almost_exclusively,0.0118406633819
964,left,much_smaller,0.011812336436
965,left,jesse_jackson,0.011812336436
966,left,recent_polls,0.011812336436
967,left,last_september,0.011812336436
968,left,tax_policy,0.011812336436
969,left,unarmed_black_man,0.011812336436
970,left,shade_room_theshaderoom,0.0117845100839
971,left,chicago_police_department,0.0117840094902
972,left,67_percent,0.0117556825443
973,left,save_lives,0.0117556825443
974,left,modern_history,0.0117556825443
975,left,marine_life,0.0117556825443
976,left,revolving_door,0.0117556825443
977,left,twitter_feed,0.0117556825443
978,left,mr_obama,0.0117556825443
979,left,business_interests,0.0117273555984
980,left,highest_office,0.0117273555984
981,left,brennan_center,0.0117273555984
982,left,environmental_quality,0.0117273555984
983,left,arab_spring,0.0117273555984
984,left,deputy_director,0.0117273555984
985,left,grand_canyon,0.0116990286525
986,left,convenience_store,0.0116990286525
987,left,public_figures,0.0116707017066
988,left,59_percent,0.0116707017066
989,left,filed_suit,0.0116423747607
990,left,full_frontal,0.0116423747607
991,left,whats_wrong,0.0116423747607
992,left,last_resort,0.0116423747607
993,left,howard_university,0.0116423747607
994,left,study_conducted,0.0116423747607
995,left,90_days,0.0116140478148
996,left,chief_justice_john_roberts,0.0116140478148
997,left,2016_presidential_race,0.0116140478148
998,left,american_legislative_exchange,0.0116140478148
999,left,lower_courts,0.0116140478148
